id,nome,municipio,fonte,tipo,lat,lon,rio,bacia,bacia_oficial,area_drenagem_km2,nivel_cm,medido_em,chuva_24h,chuva_72h,vazao_m3s,origem_vazao,cota_atencao_cm,cota_alerta_cm,cota_inundacao_cm,situacao,cor,observacao
SACE_taquari_8,Passo Tainhas,Passo Tainhas,SACE/SGB,FLUVIOMETRICA,-28.88269,-50.39594,Tainhas,Bacia do Taquari-Antas,,,91.0,2026-08-24 15:45:00,0.0,0.0,,,300.0,500.0,1050.0,Normal,green,
SACE_taquari_54,Passo Carreiro,Passo Carreiro,SACE/SGB,FLUVIOMETRICA,-28.84888,-51.8325,Carreiro,Bacia do Taquari-Antas,,,175.0,2026-08-24 17:30:00,0.0,0.0,,,400.0,500.0,800.0,Normal,green,
SACE_taquari_3,Muçum,Muçum,SACE/SGB,FLUVIOMETRICA,-29.16694,-51.86722,Taquari,Bacia do Taquari-Antas,,,221.0,2026-08-24 17:30:00,0.0,0.0,,,500.0,900.0,1800.0,Normal,green,
SACE_taquari_6,Porto Mariante,Porto Mariante,SACE/SGB,FLUVIOMETRICA,-29.69958,-51.9665,,Bacia do Taquari-Antas,,,363.0,2026-08-24 16:30:00,0.0,0.0,,,700.0,1100.0,1400.0,Normal,green,
SACE_taquari_32,Santa Tereza,Santa Tereza,SACE/SGB,FLUVIOMETRICA,-29.1783,-51.7324,Taquari,Bacia do Taquari-Antas,,,212.0,2026-08-24 16:45:00,0.0,0.0,,,600.0,900.0,1500.0,Normal,green,
SACE_taquari_7,Taquari,Taquari,SACE/SGB,FLUVIOMETRICA,-29.80688,-51.87659,Taquari,Bacia do Taquari-Antas,,,384.0,2026-08-24 16:45:00,0.0,0.0,,,400.0,650.0,850.0,Normal,green,
SACE_taquari_4,Linha José Júlio,Linha José Júlio,SACE/SGB,FLUVIOMETRICA,-29.09807,-51.69956,das Antas,Bacia do Taquari-Antas,,,438.0,2026-08-24 17:30:00,0.0,0.0,,,650.0,1000.0,2450.0,Normal,green,
SACE_taquari_55,Linha Colombo,Linha Colombo,SACE/SGB,FLUVIOMETRICA,-28.9122,-51.9531,Guaporé,Bacia do Taquari-Antas,,,118.0,2026-08-24 12:45:00,0.0,0.0,,,400.0,700.0,1250.0,Normal,green,
SACE_taquari_5,Bom Retiro do Sul,Bom Retiro do Sul,SACE/SGB,FLUVIOMETRICA,-29.60837,-51.9504,Taquari,Bacia do Taquari-Antas,,,453.0,2026-08-24 17:30:00,0.0,0.0,,,900.0,1200.0,1650.0,Normal,green,
SACE_taquari_33,Barra do Fão,Barra do Fão,SACE/SGB,FLUVIOMETRICA,-29.2239,-52.1622,Forqueta,Bacia do Taquari-Antas,,,136.0,2026-08-24 16:45:00,0.0,0.0,,,400.0,600.0,1000.0,Normal,green,
SACE_taquari_2,Encantado,Encantado,SACE/SGB,FLUVIOMETRICA,-29.23519,-51.85507,Taquari,Bacia do Taquari-Antas,,,106.0,2026-08-24 17:30:00,0.0,0.0,,,500.0,900.0,1200.0,Normal,green,
SACE_taquari_1,Estrela,Estrela,SACE/SGB,FLUVIOMETRICA,-29.47349,-51.96281,Taquari,Bacia do Taquari-Antas,,,1292.0,2026-08-24 17:30:00,0.0,0.0,,,1500.0,1700.0,1900.0,Normal,green,
SACE_cai_107,Passo Montenegro,Passo Montenegro,SACE/SGB,FLUVIOMETRICA,-29.70109,-51.4402,Caí,Bacia do Rio Caí,,,211.0,2026-08-24 17:15:00,0.0,0.0,,,300.0,400.0,600.0,Normal,green,
SACE_cai_111,Nova Palmira,Nova Palmira,SACE/SGB,FLUVIOMETRICA,-29.33534,-51.18888,Caí,Bacia do Rio Caí,,,159.0,2026-08-24 17:15:00,0.0,0.0,,,200.0,300.0,470.0,Normal,green,
SACE_cai_109,Costa do Rio Cadeia,Costa do Rio Cadeia,SACE/SGB,FLUVIOMETRICA,-29.58993,-51.3137,Cadeia,Bacia do Rio Caí,,,203.0,2026-08-24 17:30:00,0.0,0.0,,,500.0,700.0,1000.0,Normal,green,
SACE_cai_108,Barca do Caí,Barca do Caí,SACE/SGB,FLUVIOMETRICA,-29.59013,-51.38353,,Bacia do Rio Caí,,,325.0,2026-08-24 17:15:00,0.0,0.0,,,500.0,700.0,1050.0,Normal,green,
SACE_uruguai_27,Quaraí,Quaraí,SACE/SGB,FLUVIOMETRICA,-30.38444,-56.46583,Quaraí,Bacia do Rio Uruguai,,,297.0,2026-08-24 16:00:00,0.0,0.0,,,600.0,750.0,950.0,Normal,green,
SACE_uruguai_56,Porto Mauá,Porto Mauá,SACE/SGB,FLUVIOMETRICA,-27.578,-54.683,Uruguai,Bacia do Rio Uruguai,,,325.0,2026-08-24 16:30:00,17.0,31.0,,,800.0,950.0,1050.0,Normal,green,
SACE_uruguai_35,Porto Lucena,Porto Lucena,SACE/SGB,FLUVIOMETRICA,-27.85444,-55.0225,Uruguai,Bacia do Rio Uruguai,,,170.0,2026-08-24 16:30:00,0.2,0.4,,,800.0,900.0,1000.0,Normal,green,
SACE_uruguai_33,Passo São Borja,Passo São Borja,SACE/SGB,FLUVIOMETRICA,-28.63,-56.03944,Uruguai,Bacia do Rio Uruguai,,,409.0,2026-08-24 15:45:00,0.0,0.0,,,700.0,800.0,900.0,Normal,green,
SACE_uruguai_29,Uruguaiana,Uruguaiana,SACE/SGB,FLUVIOMETRICA,-29.74805,-57.08944,Uruguai,Bacia do Rio Uruguai,,,568.0,2026-08-24 16:30:00,0.0,0.0,,,650.0,750.0,850.0,Normal,green,
SACE_uruguai_58,Passo Mariano Pinto,Passo Mariano Pinto,SACE/SGB,FLUVIOMETRICA,-29.30833,-56.05472,,Bacia do Rio Uruguai,,,513.0,2026-08-24 16:30:00,0.0,0.2,,,750.0,900.0,1050.0,Normal,green,
SACE_uruguai_34,Garruchos,Garruchos,SACE/SGB,FLUVIOMETRICA,-28.1825,-55.64333,Uruguai,Bacia do Rio Uruguai,,,260.0,2026-08-24 16:30:00,0.0,0.0,,,1300.0,1400.0,1500.0,Normal,green,
SACE_uruguai_57,Alto Uruguai,Alto Uruguai,SACE/SGB,FLUVIOMETRICA,-27.3009,-54.14,,Bacia do Rio Uruguai,,,354.0,2026-08-06 15:00:00,2.2,7.8,,,1700.0,1900.0,2100.0,Normal,green,
SACE_uruguai_37,Iraí,Iraí,SACE/SGB,FLUVIOMETRICA,-27.19027,-53.26527,Uruguai,Bacia do Rio Uruguai,,,280.0,2026-08-24 16:00:00,0.0,0.2,,,500.0,600.0,800.0,Normal,green,
SACE_uruguai_30,Manoel Viana,Manoel Viana,SACE/SGB,FLUVIOMETRICA,-29.59555,-55.48083,Ibicuí,Bacia do Rio Uruguai,,,528.0,2026-08-24 16:30:00,0.0,0.2,,,760.0,860.0,960.0,Normal,green,
SACE_uruguai_70,Passo do Osório,Passo do Osório,SACE/SGB,FLUVIOMETRICA,-29.9511,-55.6003,,Bacia do Rio Uruguai,,,385.0,2026-08-24 16:45:00,0.0,32.0,,,760.0,860.0,960.0,Normal,green,
SACE_uruguai_32,Itaqui,Itaqui,SACE/SGB,FLUVIOMETRICA,-29.11805,-56.55777,Uruguai,Bacia do Rio Uruguai,,,474.0,2026-08-24 16:15:00,0.0,0.0,,,630.0,730.0,830.0,Normal,green,
SACE_uruguai_28,Alegrete,Alegrete,SACE/SGB,FLUVIOMETRICA,-29.76833,-55.7875,Ibirapuitã,Bacia do Rio Uruguai,,,793.0,2026-08-24 16:15:00,0.0,0.0,,,750.0,850.0,970.0,Cota de Atenção,gold,
SACE_uruguai_60,Ponte Ibicuí da Armada,Ponte Ibicuí da Armada,SACE/SGB,FLUVIOMETRICA,-30.28083,-54.90361,Ibicuí da Armada,Bacia do Rio Uruguai,,,492.0,2026-08-24 15:45:00,0.0,0.0,,,400.0,500.0,590.0,Cota de Atenção,gold,
SACE_uruguai_31,Rosário do Sul,Rosário do Sul,SACE/SGB,FLUVIOMETRICA,-30.24277,-54.91611,Santa Maria,Bacia do Rio Uruguai,,,531.0,2026-08-24 16:30:00,0.0,0.0,,,470.0,570.0,670.0,Cota de Atenção,gold,
SACE_uruguai_68,Dom Pedrito,Dom Pedrito,SACE/SGB,FLUVIOMETRICA,-30.9703,-54.6933,,Bacia do Rio Uruguai,,,1043.0,2026-08-24 12:30:00,0.0,0.0,,,940.0,1020.0,1100.0,Cota de Alerta,orange,
SACE_guaiba_58,Passo São Lourenço,Passo São Lourenço,SACE/SGB,FLUVIOMETRICA,-30.00777,-53.01555,,Bacia do Guaíba,,,320.0,2026-08-24 16:00:00,0.0,0.0,,,700.0,800.0,900.0,Normal,green,
SACE_guaiba_53,Passo Tainhas,Passo Tainhas,SACE/SGB,FLUVIOMETRICA,-28.86805,-50.45611,,Bacia do Guaíba,,,91.0,2026-08-24 15:45:00,0.0,0.0,,,300.0,500.0,1050.0,Normal,green,
SACE_guaiba_18,Passo das Canoas Auxiliar,Passo das Canoas Auxiliar,SACE/SGB,FLUVIOMETRICA,-29.96444,-50.97777,Gravataí,Bacia do Guaíba,,,376.0,2026-08-24 12:15:00,0.0,0.0,,,,,475.0,Normal,green,
SACE_guaiba_39,Porto Mariante,Porto Mariante,SACE/SGB,FLUVIOMETRICA,-29.69222,-51.97,,Bacia do Guaíba,,,365.0,2026-08-24 17:30:00,0.0,0.0,,,700.0,1100.0,1400.0,Normal,green,
SACE_guaiba_55,Rio Pardo,Rio Pardo,SACE/SGB,FLUVIOMETRICA,-29.995,-52.37555,,Bacia do Guaíba,,,758.0,2026-08-21 07:00:00,,,,,850.0,1000.0,1250.0,Normal,green,
SACE_guaiba_82,Triunfo,Triunfo,SACE/SGB,FLUVIOMETRICA,-29.9419,-51.6942,Jacuí,Bacia do Guaíba,,,251.0,2026-08-24 12:00:00,0.0,0.0,,,,,467.0,Normal,green,
SACE_guaiba_72,Usina do Gasômetro,Usina do Gasômetro,SACE/SGB,FLUVIOMETRICA,-30.03472,-51.24194,Guaíba,Bacia do Guaíba,,,142.0,2026-08-24 17:15:00,0.0,0.0,,,170.0,210.0,260.0,Normal,green,
SACE_guaiba_19,São Leopoldo,São Leopoldo,SACE/SGB,FLUVIOMETRICA,-29.75888,-51.14833,dos Sinos,Bacia do Guaíba,,,295.0,2026-08-24 12:15:00,0.0,0.0,,,350.0,400.0,450.0,Normal,green,
SACE_guaiba_16,Cais Mauá C6,Cais Mauá C6,SACE/SGB,FLUVIOMETRICA,-30.0211,-51.2211,,Bacia do Guaíba,,,187.0,2026-08-24 15:00:00,0.0,0.0,,,190.0,260.0,300.0,Normal,green,
SACE_guaiba_20,Campo Bom,Campo Bom,SACE/SGB,FLUVIOMETRICA,-29.69166,-51.04611,dos Sinos,Bacia do Guaíba,,,352.0,2026-08-24 12:00:00,0.0,0.2,,,500.0,600.0,680.0,Normal,green,
SACE_guaiba_22,CORSAN Alvorada,CORSAN Alvorada,SACE/SGB,FLUVIOMETRICA,-29.9683,-51.0367,Gravataí,Bacia do Guaíba,,,328.0,2026-08-24 14:00:00,0.0,0.2,,,,,500.0,Normal,green,
SACE_guaiba_24,Foz do Paranhana,Foz do Paranhana,SACE/SGB,FLUVIOMETRICA,-29.6858,-50.8122,dos Sinos,Bacia do Guaíba,,,108.0,2026-08-24 10:00:00,,,,,450.0,550.0,700.0,Normal,green,
SACE_guaiba_64,Dona Francisca,Dona Francisca,SACE/SGB,FLUVIOMETRICA,-29.62694,-53.35277,,Bacia do Guaíba,,,175.0,2026-08-24 16:45:00,,,,,,,750.0,Normal,green,
SACE_cai_142,Passo do Caí,Passo do Caí,SACE/SGB,FLUVIOMETRICA,-29.86464,-51.36369,Caí,Bacia do Rio Caí,,,205.0,2026-08-23 07:15:00,0.0,0.0,,,,,,Normal,green,
SACE_cai_67,ANA-PC - Picada Café,ANA-PC - Picada Café,SACE/SGB,FLUVIOMETRICA,-29.4619,-51.14,,Bacia do Rio Caí,,,364.0,2026-08-24 14:00:00,0.0,0.0,,,,,,Normal,green,
SACE_cai_110,São Vendelino,São Vendelino,SACE/SGB,FLUVIOMETRICA,-29.38278,-51.36889,Forromeco,Bacia do Rio Caí,,,70.0,2026-08-24 17:15:00,0.2,0.2,,,220.0,,,Normal,green,
SACE_cai_131,Vale Real,Vale Real,SACE/SGB,FLUVIOMETRICA,-29.39994,-51.25363,Caí,Bacia do Rio Caí,,,270.0,2026-08-24 11:00:00,0.0,0.0,,,700.0,900.0,,Normal,green,
SACE_cai_138,Bom Princípio,Bom Princípio,SACE/SGB,FLUVIOMETRICA,-29.5072,-51.3556,Caí,Bacia do Rio Caí,,,372.0,2026-08-24 12:00:00,0.0,0.0,,,800.0,970.0,,Normal,green,
SACE_cai_130,Feliz,Feliz,SACE/SGB,FLUVIOMETRICA,-29.45547,-51.30632,,Bacia do Rio Caí,,,145.0,2026-08-24 11:00:00,0.0,0.0,,,500.0,,,Normal,green,
SACE_cai_112,Linha Gonzaga,Linha Gonzaga,SACE/SGB,FLUVIOMETRICA,-29.30556,-50.99667,Caí,Bacia do Rio Caí,,,108.0,2026-08-24 17:45:00,0.0,0.0,,,,,,Normal,green,
SACE_uruguai_71,Passo dos Britos,Passo dos Britos,SACE/SGB,FLUVIOMETRICA,-29.9731,-55.7478,Ibirapuitã,Bacia do Rio Uruguai,,,823.0,2026-08-24 16:45:00,0.2,0.4,,,,,,Normal,green,
SACE_guaiba_14,Terminal CATSUL Guaíba,Terminal CATSUL Guaíba,SACE/SGB,FLUVIOMETRICA,-30.1075,-51.3111,Guaíba,Bacia do Guaíba,,,183.0,2026-08-24 12:45:00,0.0,0.0,,,,,,Normal,green,
SACE_guaiba_83,Camping São Sepé CPRM,Camping São Sepé CPRM,SACE/SGB,FLUVIOMETRICA,-30.1942,-53.5633,São Sepé,Bacia do Guaíba,,,101.0,2026-08-24 12:45:00,0.0,0.0,,,,,,Normal,green,
SACE_guaiba_25,Arroio Caraá,Arroio Caraá,SACE/SGB,FLUVIOMETRICA,-29.791,-50.4338,,Bacia do Guaíba,,,144.0,2026-08-24 15:00:00,0.0,0.0,,,,,,Normal,green,
SACE_guaiba_23,4 Irmãos Canal Gravataí,4 Irmãos Canal Gravataí,SACE/SGB,FLUVIOMETRICA,-29.9803,-50.7439,,Bacia do Guaíba,,,185.0,2026-08-24 13:00:00,0.0,0.0,,,,,,Normal,green,
SACE_taquari_9,Vacaria,Vacaria,SACE/SGB,PLUVIOMETRICA,-28.4898,-50.93614,,Bacia do Taquari-Antas,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_taquari_12,Ibiraiaras,Ibiraiaras,SACE/SGB,PLUVIOMETRICA,-28.37277,-51.63277,,Bacia do Taquari-Antas,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_taquari_31,Guaporé,Guaporé,SACE/SGB,PLUVIOMETRICA,-28.86871,-51.90155,,Bacia do Taquari-Antas,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Sem Informação,gray,
SACE_taquari_11,Auler,Auler,SACE/SGB,PLUVIOMETRICA,-28.8034,-52.38154,,Bacia do Taquari-Antas,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_cai_116,MRW - Morro Reuter,Morro Reuter,SACE/SGB,PLUVIOMETRICA,-29.52901,-51.0367,,Bacia do Rio Caí,,,,2026-08-24 18:00:00,0.2,0.2,,,,,,Normal,green,
SACE_cai_113,Capão dos Coxos,Capão dos Coxos,SACE/SGB,PLUVIOMETRICA,-29.40881,-50.58437,,Bacia do Rio Caí,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_uruguai_62,Santo Ângelo,Santo Ângelo,SACE/SGB,PLUVIOMETRICA,-28.35461,-54.26741,,Bacia do Rio Uruguai,,,,,0.0,,,,,,,Normal,green,
SACE_uruguai_69,Fazenda Encerra,Fazenda Encerra,SACE/SGB,PLUVIOMETRICA,-30.6956,-55.8414,,Bacia do Rio Uruguai,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_guaiba_65,Guaporé,Guaporé,SACE/SGB,PLUVIOMETRICA,-28.84444,-51.87916,,Bacia do Guaíba,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Normal,green,
SACE_guaiba_68,Linha Colombo,Ibiraiaras,SACE/SGB,PLUVIOMETRICA,-28.38111,-51.63305,,Bacia do Guaíba,,,,2026-08-24 18:00:00,0.0,0.0,,,,,,Sem Informação,green,
ANA_70120000,Uhe Barra Grande Faxinal Preto,São José Dos Ausentes,ANA telemetria,FLUVIOMETRICA,-28.4456,-49.8975,Rio Pelotas,Não catalogada (ANA),,,234.0,2026-08-24 17:00:00,0.2,0.2,18.07,medida,,,,Sem cota de referência publicada,gray,
ANA_70150000,Uhe Barra Grande Passo Do Honorato,Bom Jesus,ANA telemetria,FLUVIOMETRICA,-28.3944,-50.5756,Rio Pelotas,Não catalogada (ANA),,,181.0,2026-08-24 17:00:00,0.0,0.0,108.58,medida,,,,Sem cota de referência publicada,gray,
ANA_70710000,Uhe Barra Grande Santana,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.2628,-50.7608,Rio Santana,Não catalogada (ANA),,,30.0,2026-08-24 17:00:00,0.0,0.0,13.88,medida,,,,Sem cota de referência publicada,gray,
ANA_70719700,Cgh Despraiado Barramento,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.3208,-50.8653,Rio Socorro,Não catalogada (ANA),,,,2026-08-24 17:00:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=87800 fora da faixa [0, 5000]"
ANA_70719750,Cgh Despraiado Jusante,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.31,-50.8592,Rio Socorro,Não catalogada (ANA),,,,2026-08-24 17:00:00,,,,,,,,Sem cota de referência publicada,gray,"nivel_cm=84221 fora da faixa [0, 5000]"
ANA_70719760,Cgh Três Marias Barramento,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.2994,-50.8553,Rio Socorro,Não catalogada (ANA),,,251.0,2026-08-24 15:00:00,0.0,0.2,,,,,,Sem cota de referência publicada,gray,
ANA_70719860,Cgh Três Marias Jusante,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.2919,-50.8481,Rio Socorro,Não catalogada (ANA),,,115.0,2026-08-24 01:00:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,
ANA_70719960,Cgh Passo Do Buraco Barramento,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.2858,-50.84,Rio Socorro,Não catalogada (ANA),,,145.0,2026-08-24 02:00:00,0.2,0.2,,,,,,Sem cota de referência publicada,gray,
ANA_70719990,Cgh Passo Do Buraco Jusante,Vacaria,ANA telemetria,FLUVIOMETRICA,-28.2872,-50.8336,Rio Socorro,Não catalogada (ANA),,,222.0,2026-08-24 16:00:00,,,,,,,,Sem cota de referência publicada,gray,
ANA_70740000,Cgh Bruna Jusante,Esmeralda,ANA telemetria,FLUVIOMETRICA,-28.02,-51.0203,Rio Do Frade,Não catalogada (ANA),,,72.52,2026-08-24 16:50:00,0.0,0.0,11.62,medida,,,,Sem cota de referência publicada,gray,
ANA_70840080,Uhe Barra Grande Barramento,Pinhal Da Serra,ANA telemetria,PLUVIOMETRICA,-27.78,-51.1917,Rio Pelotas,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70841500,Pch Moinho Montante,Esmeralda,ANA telemetria,PLUVIOMETRICA,-28.0819,-51.2583,Rio Bernardo José,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70842000,Pch Esmeralda Montante 2,Esmeralda,ANA telemetria,PLUVIOMETRICA,-27.9631,-51.3375,Rio Bernardo José,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70843000,Pch São Bernardo Montante,Pinhal Da Serra,ANA telemetria,FLUVIOMETRICA,-27.8569,-51.3611,Rio Bernardo José,Não catalogada (ANA),,,653.0,2026-08-24 17:00:00,,,22.44,medida,,,,Sem cota de referência publicada,gray,
ANA_70843500,Pch Esmeralda Arroio São Joaquim,Lagoa Vermelha,ANA telemetria,PLUVIOMETRICA,-27.8572,-51.3814,Arroio São Joaquim,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70844200,Pch Esmeralda Montante 1,Barracão,ANA telemetria,PLUVIOMETRICA,-27.8197,-51.3753,Rio Bernardo José,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70844300,Pch Esmeralda Barramento,Barracão,ANA telemetria,PLUVIOMETRICA,-27.7886,-51.3469,Rio Bernardo José,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70844500,Pch Moinho Barramento,Pinhal Da Serra,ANA telemetria,PLUVIOMETRICA,-27.7722,-51.3333,Rio Bernardo José,Não catalogada (ANA),,,,,,,,,,,,Sem transmissão recente,gray,
ANA_70845000,Pch São Bernardo Barramento,Barracão,ANA telemetria,FLUVIOMETRICA,-27.7381,-51.3133,Rio Bernardo José,Não catalogada (ANA),,,,2026-08-24 17:00:00,0.0,0.0,,,,,,Sem cota de referência publicada,gray,"nivel_cm=52976 fora da faixa [0, 5000]"
